x_m,y_m,w_tr_right_m,w_tr_left_m
3.754000,-0.372445,0.2448,0.1500
3.804000,-0.381780,0.2431,0.1500
3.854000,-0.391312,0.2334,0.1500
3.904000,-0.401878,0.2145,0.1500
3.954000,-0.412468,0.2142,0.1500
4.004000,-0.423052,0.1895,0.1500
4.054000,-0.434472,0.1500,0.1500
4.104000,-0.446588,0.1500,0.1500
4.154000,-0.459264,0.1500,0.1500
4.204000,-0.471496,0.1500,0.1500
4.254000,-0.483262,0.1500,0.1500
4.304000,-0.495529,0.1500,0.1500
4.354000,-0.507409,0.1500,0.1500
4.404000,-0.518885,0.1500,0.1500
4.454000,-0.529940,0.1500,0.1500
4.504000,-0.539687,0.1701,0.1500
4.554000,-0.549091,0.1772,0.1500
4.604000,-0.558133,0.1828,0.1500
4.654000,-0.566791,0.1894,0.1500
4.704000,-0.575047,0.1942,0.1500
4.754000,-0.582881,0.1973,0.1500
4.804000,-0.590273,0.1974,0.1500
4.854000,-0.598188,0.2063,0.1500
4.904000,-0.605738,0.2081,0.1553
4.954000,-0.612907,0.2223,0.1695
5.004000,-0.619678,0.2367,0.1847
5.054000,-0.626034,0.2367,0.2009
5.104000,-0.631957,0.2367,0.2409
5.154000,-0.636561,0.2367,0.2781
5.204000,-0.640811,0.2367,0.2793
5.254000,-0.644687,0.2367,0.2799
5.304000,-0.648169,0.2367,0.2799
5.354000,-0.651237,0.2367,0.2799
5.404000,-0.653871,0.2279,0.2799
5.454000,-0.656052,0.2230,0.2799
5.504000,-0.657760,0.2224,0.2799
5.554000,-0.658976,0.2223,0.2799
5.604000,-0.660663,0.2115,0.2793
5.654000,-0.661935,0.2092,0.2648
5.704000,-0.662775,0.1943,0.2488
5.754000,-0.663166,0.1784,0.2327
5.804000,-0.663091,0.1605,0.2145
5.854000,-0.662533,0.1500,0.1769
5.904000,-0.660604,0.1500,0.1500
5.954000,-0.658271,0.1500,0.1500
6.004000,-0.655513,0.1500,0.1500
6.054000,-0.652309,0.1500,0.1500
6.104000,-0.648642,0.1500,0.1500
6.154000,-0.644489,0.1500,0.1500
6.204000,-0.639833,0.1500,0.1500
6.254000,-0.634653,0.1500,0.1500
6.304000,-0.629913,0.1500,0.1500
6.354000,-0.624728,0.1500,0.1500
6.404000,-0.620064,0.1500,0.1500
6.454000,-0.616021,0.1500,0.1500
6.504000,-0.612703,0.1500,0.1500
6.554000,-0.609346,0.2117,0.1500
6.604000,-0.607039,0.2419,0.1500
6.654000,-0.604908,0.2702,0.1500
6.704000,-0.603930,0.2993,0.1500
6.754000,-0.603234,0.3109,0.1500
6.804000,-0.602816,0.3222,0.1556
6.854000,-0.602673,0.3331,0.1664
6.904000,-0.602802,0.3427,0.1699
6.954000,-0.603202,0.3525,0.1730
7.004000,-0.603868,0.3625,0.1757
7.054000,-0.604798,0.3726,0.1782
7.104000,-0.605990,0.3828,0.1803
7.154000,-0.607440,0.4265,0.1803
7.204000,-0.609145,0.4265,0.1803
7.254000,-0.611104,0.4265,0.1803
7.304000,-0.614182,0.4265,0.1803
7.354000,-0.617396,0.4265,0.1803
7.404000,-0.620745,0.4265,0.1803
7.454000,-0.624231,0.4265,0.1803
7.504000,-0.627851,0.4265,0.1723
7.554000,-0.632478,0.4232,0.1636
7.604000,-0.637128,0.4176,0.1631
7.654000,-0.641805,0.4118,0.1625
7.704000,-0.646512,0.3889,0.1528
7.754000,-0.652122,0.3672,0.1528
7.804000,-0.657655,0.3454,0.1528
7.854000,-0.664102,0.3201,0.1528
7.904000,-0.670601,0.3137,0.1528
7.954000,-0.677047,0.3115,0.1528
8.004000,-0.683333,0.2952,0.1528
8.054000,-0.689468,0.2834,0.1528
8.104000,-0.695347,0.2830,0.1590
8.154000,-0.699877,0.2600,0.1872
8.204000,-0.703822,0.2232,0.1889
8.254000,-0.707942,0.2059,0.1895
8.304000,-0.712131,0.1670,0.1929
8.354000,-0.716287,0.1500,0.1933
8.404870,-0.720309,0.1500,0.2013
8.456499,-0.724100,0.1500,0.2063
8.507907,-0.727565,0.1500,0.2077
8.559971,-0.731596,0.1500,0.2116
8.612585,-0.735238,0.1500,0.2234
8.665645,-0.738408,0.1500,0.2386
8.719051,-0.741024,0.1500,0.2452
8.772706,-0.743009,0.1500,0.2452
8.825646,-0.744288,0.1500,0.2452
8.878759,-0.744790,0.1500,0.2452
8.931954,-0.744444,0.1500,0.2452
8.985143,-0.743186,0.1500,0.2452
9.038238,-0.740950,0.1500,0.2452
9.090287,-0.737677,0.1500,0.2452
9.142192,-0.733308,0.1500,0.2288
9.193870,-0.727789,0.1500,0.2189
9.245245,-0.722051,0.1500,0.2101
9.296242,-0.715178,0.1500,0.1958
9.346789,-0.707126,0.1500,0.1819
9.396816,-0.697855,0.1500,0.1677
9.445388,-0.687326,0.1500,0.1539
9.493422,-0.675503,0.1500,0.1500
9.540854,-0.662355,0.1500,0.1500
9.587625,-0.647851,0.1500,0.1500
9.633675,-0.631966,0.1500,0.1500
9.678951,-0.614674,0.1500,0.1500
9.724269,-0.595954,0.1500,0.1500
9.769470,-0.575789,0.1500,0.1500
9.814397,-0.553293,0.1500,0.1500
9.858901,-0.528564,0.1500,0.1500
9.902838,-0.502571,0.1500,0.1500
9.946069,-0.475417,0.1500,0.1500
9.988462,-0.446335,0.1500,0.1500
10.029890,-0.415430,0.1500,0.1500
10.070231,-0.382806,0.1500,0.1500
10.109370,-0.348568,0.1500,0.1500
10.147196,-0.312821,0.1500,0.1500
10.183604,-0.275669,0.1500,0.1500
10.218497,-0.237216,0.1500,0.1500
10.251780,-0.197567,0.1500,0.1500
10.283367,-0.156827,0.1500,0.1500
10.313175,-0.115099,0.1500,0.1500
10.341128,-0.072489,0.1500,0.1500
10.367155,-0.029101,0.1500,0.1500
10.391192,0.013976,0.1500,0.1500
10.413179,0.057505,0.1500,0.1500
10.433062,0.100509,0.1500,0.1500
10.450794,0.143861,0.1500,0.1500
10.466332,0.187452,0.1500,0.1556
10.479640,0.231172,0.1500,0.1832
10.490686,0.274909,0.1500,0.2026
10.499445,0.318555,0.1500,0.2236
10.505896,0.362000,0.1500,0.2468
10.510027,0.405132,0.1500,0.2723
10.511829,0.447841,0.1500,0.3000
10.511298,0.490019,0.1500,0.3157
10.508438,0.531554,0.1500,0.3278
10.503257,0.572336,0.1500,0.3415
10.495769,0.612255,0.1500,0.3552
10.485994,0.652187,0.1500,0.3683
10.473958,0.691152,0.1500,0.3832
10.459691,0.729044,0.1500,0.4006
10.443229,0.764885,0.1500,0.4191
10.424617,0.799550,0.1500,0.4355
10.403901,0.833913,0.1500,0.4524
10.381135,0.866997,0.1500,0.4719
10.356379,0.898693,0.1500,0.4719
10.329697,0.928896,0.1500,0.4719
10.301160,0.958483,0.1500,0.4719
10.270844,0.986477,0.1500,0.4719
10.238832,1.012776,0.1500,0.4719
10.205210,1.037274,0.1500,0.4719
10.170072,1.060852,0.1500,0.4719
10.133517,1.082538,0.1500,0.4635
10.095650,1.102229,0.1500,0.4558
10.056579,1.120810,0.1500,0.4496
10.016422,1.137311,0.1500,0.4432
9.975300,1.151747,0.1500,0.4390
9.933340,1.165118,0.1500,0.4370
9.890674,1.177444,0.1500,0.4361
9.847440,1.188745,0.1500,0.4232
9.802800,1.199044,0.1500,0.4020
9.756784,1.208370,0.1500,0.3846
9.710413,1.216751,0.1500,0.3693
9.662857,1.224220,0.1500,0.3549
9.614161,1.230813,0.1500,0.3425
9.564370,1.236567,0.1500,0.3298
9.513535,1.241524,0.1500,0.2971
9.461708,1.245726,0.1500,0.2693
9.409927,1.249222,0.1500,0.2447
9.357385,1.252060,0.1500,0.1949
9.304143,1.254292,0.1500,0.1627
9.250269,1.255974,0.1500,0.1500
9.195833,1.257163,0.1500,0.1500
9.141889,1.257921,0.1500,0.1500
9.087647,1.258310,0.1500,0.1500
9.033185,1.257527,0.1500,0.1500
8.978589,1.256623,0.1500,0.1500
8.923943,1.255667,0.1500,0.1500
8.869338,1.254731,0.1500,0.1500
8.814863,1.253890,0.1500,0.1500
8.761600,1.253221,0.1500,0.1500
8.708777,1.252806,0.1500,0.1500
8.656499,1.252727,0.1500,0.1500
8.604870,1.253070,0.1500,0.1500
8.554000,1.253925,0.1500,0.1500
8.504000,1.255383,0.1500,0.1500
8.454000,1.257539,0.1863,0.1500
8.404000,1.260491,0.2403,0.1500
8.354000,1.263353,0.2767,0.1500
8.304000,1.266112,0.3031,0.1500
8.254000,1.268869,0.3078,0.1500
8.204000,1.270852,0.3080,0.1500
8.154000,1.272161,0.3093,0.1500
8.104000,1.272889,0.3094,0.1500
8.054000,1.273128,0.3272,0.1500
8.004000,1.273837,0.3358,0.1500
7.954000,1.274991,0.3498,0.1500
7.904000,1.276564,0.4002,0.1500
7.854000,1.278532,0.4195,0.1500
7.804000,1.280867,0.4335,0.1500
7.754000,1.283547,0.4588,0.1500
7.704000,1.286543,0.4588,0.1500
7.654000,1.289832,0.4588,0.1500
7.604000,1.293388,0.4588,0.1500
7.554000,1.296316,0.4588,0.1500
7.504000,1.299571,0.4588,0.1500
7.454000,1.304110,0.4588,0.1500
7.404000,1.309037,0.4588,0.1500
7.354000,1.314327,0.4400,0.1500
7.304000,1.319954,0.4218,0.1500
7.254000,1.325894,0.4043,0.1500
7.204000,1.332120,0.3876,0.1500
7.154000,1.338608,0.3715,0.1500
7.104000,1.345331,0.3630,0.1500
7.054000,1.352265,0.3557,0.1500
7.004000,1.359384,0.3495,0.1500
6.954000,1.366662,0.3443,0.1500
6.904000,1.374075,0.3402,0.1500
6.854000,1.381596,0.3370,0.1500
6.804000,1.389200,0.3269,0.1500
6.754000,1.396863,0.3175,0.1500
6.704000,1.404558,0.2899,0.1500
6.654000,1.413244,0.2688,0.1500
6.604000,1.422030,0.2404,0.1500
6.554000,1.431761,0.2140,0.1500
6.504000,1.441435,0.1907,0.1500
6.454000,1.451902,0.1907,0.1500
6.404000,1.463029,0.1907,0.1500
6.354000,1.473819,0.1907,0.1500
6.304000,1.484257,0.1907,0.1500
6.254000,1.494330,0.1907,0.1500
6.204000,1.504023,0.1907,0.1500
6.154000,1.513322,0.1907,0.1500
6.104000,1.521342,0.2183,0.1500
6.054000,1.529052,0.2232,0.1500
6.004000,1.536434,0.2262,0.1500
5.954000,1.543472,0.2293,0.1500
5.904000,1.551133,0.2300,0.1500
5.854000,1.558532,0.2346,0.1500
5.804000,1.565656,0.2362,0.1565
5.754000,1.572491,0.2400,0.1650
5.704000,1.579022,0.2405,0.1741
5.654000,1.585235,0.2463,0.1840
5.604000,1.591117,0.2479,0.1947
5.554000,1.596652,0.2563,0.2061
5.504000,1.601828,0.2828,0.2086
5.454000,1.605759,0.2958,0.2086
5.404000,1.609413,0.3053,0.2086
5.354000,1.612774,0.3089,0.2086
5.304000,1.615824,0.3107,0.2086
5.254000,1.618546,0.3107,0.2086
5.204000,1.620924,0.3107,0.2086
5.154000,1.622940,0.3107,0.2086
5.104000,1.624578,0.3107,0.1983
5.054000,1.625820,0.3107,0.1879
5.004000,1.626650,0.3076,0.1628
4.954000,1.628035,0.3053,0.1626
4.904000,1.629092,0.2984,0.1500
4.854000,1.629805,0.2958,0.1500
4.804000,1.630161,0.2885,0.1500
4.754000,1.630145,0.2756,0.1500
4.704000,1.629744,0.2604,0.1500
4.654000,1.628943,0.2450,0.1500
4.604000,1.627729,0.2295,0.1500
4.554000,1.626087,0.1965,0.1500
4.504000,1.623132,0.1965,0.1500
4.454000,1.619833,0.1965,0.1500
4.404000,1.616173,0.1965,0.1500
4.354000,1.612134,0.1965,0.1500
4.304000,1.607699,0.1965,0.1500
4.254000,1.602853,0.1965,0.1500
4.204000,1.598561,0.1965,0.1500
4.154000,1.594925,0.2389,0.1500
4.104000,1.592048,0.2761,0.1500
4.054000,1.590035,0.3142,0.1500
4.004000,1.588996,0.3363,0.1500
3.954000,1.588056,0.3411,0.1500
3.904000,1.587214,0.3457,0.1500
3.854000,1.586467,0.3501,0.1500
3.804000,1.585812,0.3543,0.1500
3.754000,1.585245,0.3583,0.1500
3.704000,1.584765,0.3621,0.1500
3.654000,1.584368,0.3657,0.1500
3.604000,1.584051,0.3691,0.1500
3.554000,1.583812,0.3745,0.1500
3.504000,1.583762,0.3838,0.1500
3.454000,1.584013,0.3944,0.1500
3.404000,1.584562,0.4052,0.1500
3.354000,1.585407,0.4162,0.1500
3.304000,1.586543,0.4274,0.1500
3.254000,1.587969,0.4387,0.1500
3.204000,1.589682,0.4675,0.1500
3.154000,1.591678,0.4722,0.1500
3.104000,1.593956,0.4722,0.1500
3.054000,1.596511,0.4722,0.1500
3.004000,1.599342,0.4742,0.1500
2.954000,1.602446,0.4760,0.1500
2.904000,1.604949,0.4810,0.1500
2.854000,1.607830,0.4834,0.1500
2.804000,1.610215,0.4834,0.1500
2.754000,1.612207,0.4857,0.1500
2.704000,1.613912,0.4857,0.1500
2.654000,1.616298,0.4857,0.1500
2.604000,1.618483,0.4859,0.1500
2.554000,1.621432,0.4859,0.1500
2.504000,1.624146,0.4859,0.1500
2.454000,1.627474,0.4859,0.1500
2.404000,1.630411,0.4859,0.1500
2.354000,1.632822,0.4859,0.1500
2.304000,1.635551,0.4859,0.1500
2.254000,1.638571,0.4859,0.1500
2.204000,1.640989,0.4834,0.1500
2.154000,1.643760,0.4793,0.1500
2.104000,1.646855,0.4652,0.1500
2.054000,1.651231,0.4349,0.1500
2.004000,1.655993,0.4155,0.1500
1.954000,1.661115,0.3968,0.1500
1.904000,1.666572,0.3788,0.1500
1.854000,1.672338,0.3615,0.1500
1.804000,1.678388,0.3449,0.1500
1.754000,1.684696,0.3354,0.1500
1.704000,1.691237,0.3271,0.1500
1.654000,1.697986,0.3200,0.1500
1.604000,1.704917,0.3139,0.1500
1.554000,1.712005,0.3089,0.1500
1.504000,1.719224,0.2906,0.1500
1.454000,1.727419,0.2522,0.1500
1.404000,1.736567,0.2446,0.1500
1.354000,1.744909,0.2403,0.1500
1.304000,1.753407,0.2140,0.1500
1.254000,1.762907,0.1856,0.1500
1.204000,1.772405,0.1601,0.1500
1.154000,1.782753,0.1500,0.1500
1.104000,1.793819,0.1500,0.1500
1.054000,1.805473,0.1500,0.1500
1.004000,1.816721,0.1500,0.1500
0.954000,1.827551,0.1500,0.1500
0.904000,1.837951,0.1500,0.1500
0.854000,1.847911,0.1500,0.1500
0.804000,1.857419,0.1500,0.1500
0.754000,1.866464,0.1500,0.1500
0.704000,1.875035,0.1500,0.1500
0.654000,1.883119,0.1665,0.1500
0.604000,1.890707,0.1834,0.1500
0.554000,1.897786,0.1875,0.1500
0.504000,1.904346,0.1950,0.1500
0.454000,1.911359,0.1977,0.1500
0.404000,1.917947,0.2003,0.1500
0.354000,1.924101,0.2086,0.1500
0.304000,1.929814,0.2203,0.1587
0.254000,1.935076,0.2328,0.1761
0.204000,1.939879,0.2328,0.1988
0.154000,1.944215,0.2328,0.2214
0.104000,1.948075,0.2328,0.2395
0.054000,1.951451,0.2328,0.2642
0.004000,1.953463,0.2328,0.2642
-0.046000,1.955086,0.2328,0.2642
-0.096000,1.956308,0.2328,0.2642
-0.146000,1.957117,0.2288,0.2642
-0.196000,1.957503,0.2128,0.2642
-0.246000,1.957454,0.1957,0.2642
-0.296000,1.956958,0.1944,0.2642
-0.346000,1.956005,0.1783,0.2449
-0.396000,1.954584,0.1727,0.2246
-0.446000,1.952682,0.1602,0.1860
-0.496000,1.949418,0.1571,0.1709
-0.546000,1.946748,0.1500,0.1675
-0.596000,1.943790,0.1500,0.1562
-0.646000,1.940533,0.1500,0.1500
-0.696000,1.936965,0.1500,0.1500
-0.746000,1.933075,0.1500,0.1500
-0.796000,1.928851,0.1500,0.1500
-0.846000,1.924283,0.1500,0.1500
-0.896000,1.919360,0.1500,0.1500
-0.946000,1.914069,0.1500,0.1500
-0.996000,1.908399,0.1500,0.1500
-1.046000,1.901470,0.1500,0.1500
-1.096000,1.894251,0.1500,0.1500
-1.146000,1.887713,0.1500,0.1500
-1.196000,1.880975,0.1500,0.1500
-1.246000,1.875009,0.1539,0.1500
-1.296000,1.869922,0.2164,0.1500
-1.346000,1.865823,0.2378,0.1500
-1.396000,1.861837,0.2659,0.1500
-1.446000,1.858948,0.2950,0.1500
-1.496000,1.856285,0.3067,0.1500
-1.546000,1.853848,0.3181,0.1500
-1.596000,1.851636,0.3292,0.1500
-1.646000,1.849651,0.3402,0.1500
-1.696000,1.847891,0.3509,0.1500
-1.746000,1.846358,0.3614,0.1500
-1.796000,1.845050,0.3912,0.1500
-1.846000,1.844953,0.4216,0.1500
-1.896000,1.845199,0.4295,0.1500
-1.946000,1.845791,0.4303,0.1500
-1.996000,1.845862,0.4336,0.1500
-2.046000,1.846395,0.4470,0.1500
-2.096000,1.847392,0.4649,0.1500
-2.146000,1.848852,0.4649,0.1500
-2.196000,1.850776,0.4649,0.1500
-2.246000,1.853162,0.4649,0.1500
-2.296000,1.856012,0.4649,0.1500
-2.346000,1.859325,0.4649,0.1500
-2.396000,1.863101,0.4649,0.1500
-2.446000,1.867340,0.4649,0.1500
-2.496000,1.872042,0.4497,0.1500
-2.546000,1.877208,0.4457,0.1500
-2.596000,1.881852,0.4457,0.1500
-2.646000,1.886842,0.4457,0.1500
-2.696000,1.893160,0.4457,0.1500
-2.746000,1.899935,0.4457,0.1500
-2.796000,1.905313,0.4457,0.1500
-2.846000,1.911144,0.4457,0.1500
-2.896000,1.916435,0.4457,0.1500
-2.946000,1.921066,0.4555,0.1500
-2.996000,1.924910,0.4555,0.1500
-3.046000,1.928823,0.4555,0.1500
-3.096000,1.932791,0.4555,0.1500
-3.146000,1.936800,0.4555,0.1500
-3.196000,1.940836,0.4555,0.1500
-3.246000,1.944884,0.4555,0.1500
-3.296000,1.948931,0.4555,0.1500
-3.346000,1.952963,0.3982,0.1500
-3.396000,1.956965,0.3615,0.1500
-3.446000,1.960923,0.3499,0.1500
-3.496000,1.964823,0.2996,0.1500
-3.546000,1.968652,0.2976,0.1552
-3.596000,1.972394,0.2964,0.1627
-3.646000,1.976035,0.2963,0.1705
-3.696000,1.979563,0.2957,0.1788
-3.746000,1.982962,0.2957,0.1876
-3.796000,1.986218,0.2917,0.1968
-3.846000,1.989318,0.2610,0.2063
-3.896000,1.992247,0.2606,0.2081
-3.946000,1.994990,0.2322,0.2159
-3.996000,1.997535,0.2004,0.2163
-4.046000,2.000851,0.1840,0.2179
-4.096000,2.004057,0.1687,0.2240
-4.146000,2.007141,0.1500,0.2266
-4.196000,2.010093,0.1500,0.2324
-4.246000,2.012900,0.1500,0.2345
-4.296000,2.015552,0.1500,0.2345
-4.346000,2.018038,0.1500,0.2345
-4.396000,2.020346,0.1500,0.2345
-4.446000,2.022464,0.1500,0.2345
-4.496000,2.024382,0.1500,0.2345
-4.546000,2.027073,0.1500,0.2345
-4.596000,2.030528,0.1500,0.2345
-4.646000,2.033757,0.1500,0.2296
-4.696000,2.037624,0.1500,0.2119
-4.746870,2.042013,0.1500,0.2109
-4.798499,2.046809,0.1500,0.2109
-4.850777,2.051900,0.1500,0.2109
-4.903600,2.057178,0.1500,0.2109
-4.955993,2.062537,0.1500,0.2109
-5.008839,2.067873,0.1500,0.2109
-5.062036,2.073087,0.1500,0.2109
-5.115488,2.079065,0.1500,0.2109
-5.169099,2.084846,0.1500,0.2158
-5.222779,2.090341,0.1500,0.2330
-5.276438,2.095463,0.1500,0.2526
-5.329990,2.100129,0.1500,0.2747
-5.383351,2.104259,0.1500,0.2992
-5.436442,2.107775,0.1500,0.3259
-5.489184,2.110602,0.1500,0.3549
-5.541502,2.112668,0.1500,0.3863
-5.593326,2.113904,0.1500,0.4198
-5.644584,2.114244,0.1500,0.4514
-5.695212,2.113624,0.1500,0.4600
-5.745146,2.111983,0.1500,0.4702
-5.794324,2.109263,0.1500,0.4822
-5.842689,2.105410,0.1500,0.4961
-5.890186,2.100371,0.1500,0.4984
-5.936762,2.094097,0.1500,0.5010
-5.982369,2.086541,0.1500,0.5047
-6.026959,2.077659,0.1500,0.5079
-6.070489,2.068395,0.1500,0.5120
-6.112918,2.057843,0.1500,0.5179
-6.154207,2.045971,0.1500,0.5250
-6.194322,2.032750,0.1500,0.5334
-6.233230,2.018152,0.1500,0.5432
-6.270901,2.002154,0.1500,0.5541
-6.307309,1.984734,0.1500,0.5664
-6.342428,1.965873,0.1500,0.5797
-6.376240,1.945557,0.1500,0.5941
-6.408724,1.923773,0.1500,0.6057
-6.439865,1.900511,0.1500,0.6120
-6.469651,1.875763,0.1500,0.6187
-6.498072,1.849526,0.1500,0.6258
-6.525121,1.821798,0.1500,0.6289
-6.551663,1.792580,0.1500,0.6316
-6.576716,1.761878,0.1500,0.6344
-6.600283,1.730681,0.1500,0.6380
-6.622372,1.698133,0.1500,0.6380
-6.642993,1.664250,0.1500,0.6380
-6.662158,1.629050,0.1500,0.6380
-6.679883,1.592553,0.1500,0.6380
-6.696187,1.554785,0.1500,0.6380
-6.711090,1.515771,0.1500,0.6380
-6.724616,1.475542,0.1500,0.6380
-6.736793,1.434129,0.1500,0.6364
-6.747650,1.391569,0.1500,0.6138
-6.757219,1.347900,0.1500,0.5933
-6.765536,1.303161,0.1500,0.5750
-6.772638,1.257398,0.1500,0.5588
-6.778568,1.210656,0.1500,0.5376
-6.783368,1.162986,0.1500,0.5157
-6.787085,1.114438,0.1500,0.4962
-6.789769,1.065070,0.1500,0.4790
-6.791472,1.014937,0.1500,0.4640
-6.792248,0.964102,0.1500,0.4510
-6.792157,0.912627,0.1500,0.4298
-6.791258,0.860579,0.1500,0.4187
-6.790485,0.808027,0.1500,0.4089
-6.788923,0.755044,0.1500,0.3867
-6.786644,0.701703,0.1500,0.3675
-6.783723,0.648083,0.1500,0.3511
-6.780238,0.594265,0.1500,0.3373
-6.776268,0.540331,0.1500,0.3261
-6.771897,0.486367,0.1500,0.3261
-6.767212,0.432463,0.1500,0.3261
-6.762301,0.378711,0.1500,0.3261
-6.757257,0.325204,0.1500,0.3261
-6.752173,0.272041,0.1500,0.3261
-6.747147,0.219321,0.1500,0.3261
-6.742280,0.167149,0.1500,0.3261
-6.738544,0.115629,0.1500,0.3275
-6.735065,0.064870,0.1500,0.3326
-6.731952,0.014000,0.1500,0.3465
-6.730192,-0.036000,0.1500,0.3522
-6.728919,-0.086000,0.1500,0.3530
-6.727272,-0.136000,0.1500,0.3548
-6.725259,-0.186000,0.1500,0.3556
-6.722889,-0.236000,0.1500,0.3564
-6.721040,-0.286000,0.1500,0.3565
-6.719724,-0.336000,0.1500,0.3566
-6.718085,-0.386000,0.1500,0.3568
-6.716136,-0.436000,0.1500,0.3566
-6.713892,-0.486000,0.1500,0.3566
-6.712237,-0.536000,0.1500,0.3566
-6.710204,-0.586000,0.1500,0.3567
-6.708680,-0.636000,0.1500,0.3567
-6.706699,-0.686000,0.1500,0.3567
-6.705152,-0.736000,0.1500,0.3567
-6.703077,-0.786000,0.1735,0.3567
-6.701367,-0.836000,0.1930,0.3568
-6.699062,-0.886000,0.1930,0.3569
-6.697058,-0.936000,0.1998,0.3569
-6.694399,-0.986000,0.1998,0.3573
-6.691983,-1.036000,0.1999,0.3576
-6.689727,-1.086000,0.1999,0.3587
-6.686681,-1.136000,0.1999,0.3599
-6.683747,-1.186000,0.1999,0.3600
-6.680849,-1.236000,0.1998,0.3604
-6.677912,-1.286000,0.1988,0.3637
-6.673993,-1.336000,0.1930,0.3637
-6.670006,-1.386000,0.1928,0.3637
-6.665010,-1.436000,0.1905,0.3637
-6.659921,-1.486000,0.1900,0.3637
-6.654673,-1.536000,0.1803,0.3637
-6.648332,-1.586000,0.1802,0.3637
-6.641819,-1.636000,0.1704,0.3637
-6.635074,-1.686000,0.1523,0.3625
-6.628037,-1.736000,0.1503,0.3594
-6.619785,-1.786000,0.1500,0.3521
-6.611247,-1.836000,0.1500,0.3494
-6.602370,-1.886000,0.1500,0.3467
-6.593104,-1.936000,0.1500,0.3440
-6.583404,-1.986000,0.1500,0.3414
-6.573226,-2.036000,0.1500,0.3391
-6.562529,-2.086000,0.1500,0.3354
-6.550289,-2.136000,0.1500,0.3354
-6.537339,-2.186000,0.1500,0.3354
-6.523644,-2.236000,0.1500,0.3354
-6.509171,-2.286870,0.1500,0.3354
-6.493891,-2.337629,0.1500,0.3354
-6.477777,-2.388279,0.1500,0.3354
-6.460804,-2.438823,0.1500,0.3354
-6.442952,-2.489263,0.1500,0.3359
-6.424201,-2.540474,0.1500,0.3392
-6.404538,-2.591476,0.1500,0.3397
-6.383948,-2.642274,0.1500,0.3397
-6.362423,-2.692875,0.1500,0.3397
-6.339954,-2.743284,0.1500,0.3397
-6.316539,-2.794376,0.1500,0.3397
-6.292174,-2.845176,0.1500,0.3397
-6.266863,-2.895692,0.1500,0.3419
-6.240608,-2.945933,0.1500,0.3419
-6.213417,-2.996778,0.1500,0.3397
-6.185301,-3.047252,0.1500,0.3395
-6.156271,-3.097367,0.1500,0.3384
-6.126343,-3.147135,0.1500,0.3381
-6.095535,-3.197438,0.1500,0.3375
-6.063870,-3.247303,0.1500,0.3375
-6.030385,-3.296747,0.1500,0.3354
-5.995976,-3.345783,0.1500,0.3312
-5.960669,-3.394424,0.1500,0.3289
-5.924494,-3.443556,0.1500,0.3282
-5.887484,-3.492210,0.1500,0.3274
-5.849672,-3.540405,0.1500,0.3268
-5.811099,-3.588155,0.1500,0.3262
-5.771804,-3.635480,0.1500,0.3262
-5.731832,-3.683265,0.1500,0.3258
-5.691229,-3.730546,0.1500,0.3224
-5.650044,-3.777342,0.1500,0.3150
-5.608330,-3.823674,0.1500,0.3113
-5.566142,-3.870431,0.1500,0.3057
-5.522553,-3.916652,0.1500,0.2981
-5.478491,-3.962358,0.1559,0.2957
-5.434017,-4.008444,0.1709,0.2924
-5.388210,-4.053949,0.1880,0.2880
-5.342004,-4.098899,0.2073,0.2873
-5.295465,-4.144189,0.2337,0.2873
-5.248662,-4.188864,0.2384,0.2873
-5.201667,-4.232952,0.2446,0.2873
-5.153571,-4.277350,0.2658,0.2873
-5.105319,-4.321106,0.2746,0.2873
-5.056987,-4.364250,0.3076,0.2873
-5.008657,-4.407684,0.3148,0.2873
-4.960413,-4.450458,0.3217,0.2907
-4.911355,-4.492604,0.3217,0.2923
-4.862439,-4.535028,0.3232,0.2949
-4.812771,-4.576780,0.3266,0.2949
-4.763310,-4.617899,0.3278,0.2949
-4.713162,-4.659290,0.3278,0.2949
-4.663290,-4.700880,0.3278,0.2949
-4.612804,-4.741725,0.3266,0.2949
-4.562668,-4.781868,0.3270,0.2949
-4.511996,-4.822223,0.3270,0.2949
-4.461754,-4.861848,0.3278,0.2944
-4.411059,-4.900790,0.3278,0.2850
-4.359897,-4.939964,0.3278,0.2792
-4.309238,-4.978433,0.3300,0.2675
-4.258200,-5.017116,0.3393,0.2544
-4.206773,-5.055078,0.3415,0.2310
-4.154945,-5.092371,0.3417,0.2173
-4.103688,-5.129046,0.3433,0.2158
-4.052126,-5.166023,0.3440,0.2151
-4.001233,-5.202372,0.3460,0.2132
-3.950134,-5.238146,0.3474,0.2120
-3.898823,-5.274269,0.3478,0.2116
-3.848279,-5.310684,0.3483,0.2109
-3.797629,-5.346464,0.3488,0.2107
-3.746870,-5.382539,0.3488,0.2105
-3.696000,-5.418858,0.3488,0.2103
-3.646000,-5.454501,0.3488,0.2083
-3.596000,-5.490402,0.3483,0.2083
-3.546000,-5.525645,0.3478,0.2083
-3.496000,-5.561168,0.3474,0.2074
-3.446000,-5.596927,0.3460,0.2073
-3.396000,-5.632011,0.3269,0.2057
-3.346000,-5.667364,0.3233,0.2038
-3.296000,-5.702077,0.3225,0.2019
-3.246000,-5.737096,0.3147,0.2007
-3.196000,-5.771517,0.3117,0.1952
-3.146000,-5.805304,0.3080,0.1899
