x_m,y_m
8.404000,0.464000
8.354000,0.464000
8.304000,0.464000
8.254000,0.464000
8.204000,0.464000
8.154000,0.464000
8.104000,0.464000
8.054000,0.464000
8.004000,0.464000
7.954000,0.514000
7.904000,0.514000
7.854000,0.514000
7.804000,0.514000
7.754000,0.514000
7.704000,0.514000
7.654000,0.514000
7.604000,0.514000
7.554000,0.514000
7.504000,0.514000
7.454000,0.514000
7.404000,0.514000
7.354000,0.514000
7.304000,0.514000
7.254000,0.564000
7.204000,0.564000
7.154000,0.564000
7.104000,0.564000
7.054000,0.564000
7.004000,0.564000
6.954000,0.564000
6.904000,0.564000
6.854000,0.564000
6.804000,0.564000
6.754000,0.564000
6.704000,0.564000
6.654000,0.564000
6.604000,0.564000
6.554000,0.564000
6.504000,0.564000
6.454000,0.564000
6.404000,0.564000
6.354000,0.564000
6.304000,0.564000
6.254000,0.614000
6.204000,0.614000
6.154000,0.614000
6.104000,0.614000
6.054000,0.614000
6.004000,0.614000
5.954000,0.614000
5.904000,0.614000
5.854000,0.614000
5.804000,0.614000
5.754000,0.614000
5.704000,0.614000
5.654000,0.614000
5.604000,0.614000
5.554000,0.614000
5.554000,0.664000
5.554000,0.714000
5.554000,0.764000
5.554000,0.814000
5.554000,0.864000
5.554000,0.914000
5.554000,0.964000
5.554000,1.014000
5.504000,1.064000
5.454000,1.064000
5.404000,1.064000
5.354000,1.064000
5.304000,1.064000
5.254000,1.064000
5.204000,1.014000
5.154000,0.964000
5.154000,0.914000
5.104000,0.864000
5.104000,0.814000
5.104000,0.764000
5.104000,0.714000
5.054000,0.714000
5.004000,0.714000
4.954000,0.714000
4.904000,0.714000
4.854000,0.714000
4.804000,0.714000
4.754000,0.714000
4.704000,0.714000
4.654000,0.764000
4.604000,0.764000
4.554000,0.764000
4.504000,0.764000
4.454000,0.764000
4.404000,0.764000
4.354000,0.764000
4.304000,0.764000
4.254000,0.764000
4.204000,0.764000
4.154000,0.764000
4.104000,0.764000
4.054000,0.764000
4.004000,0.764000
3.954000,0.764000
3.904000,0.764000
3.854000,0.764000
3.804000,0.764000
3.754000,0.764000
3.704000,0.764000
3.654000,0.764000
3.604000,0.764000
3.554000,0.764000
3.504000,0.764000
3.454000,0.764000
3.404000,0.814000
3.354000,0.814000
3.304000,0.814000
3.254000,0.814000
3.204000,0.814000
3.154000,0.814000
3.104000,0.814000
3.054000,0.814000
3.004000,0.814000
2.954000,0.814000
2.904000,0.814000
2.854000,0.814000
2.804000,0.814000
2.754000,0.864000
2.704000,0.864000
2.654000,0.864000
2.604000,0.864000
2.554000,0.864000
2.504000,0.864000
2.454000,0.864000
2.404000,0.864000
2.354000,0.864000
2.304000,0.864000
2.254000,0.864000
2.204000,0.864000
2.154000,0.864000
2.104000,0.864000
2.054000,0.864000
2.004000,0.864000
1.954000,0.864000
1.904000,0.864000
1.854000,0.864000
1.804000,0.914000
1.754000,0.914000
1.704000,0.914000
1.654000,0.914000
1.604000,0.914000
1.554000,0.914000
1.504000,0.914000
1.454000,0.914000
1.404000,0.914000
1.354000,0.914000
1.304000,0.914000
1.254000,0.914000
1.204000,0.914000
1.154000,0.914000
1.104000,0.914000
1.054000,0.914000
1.004000,0.914000
0.954000,0.914000
0.904000,0.914000
0.854000,0.914000
0.804000,0.964000
0.754000,0.964000
0.704000,0.964000
0.654000,0.964000
0.604000,0.964000
0.554000,0.964000
0.504000,0.964000
0.454000,0.964000
0.404000,0.964000
0.354000,0.964000
0.304000,0.964000
0.254000,0.964000
0.204000,1.014000
0.204000,1.064000
0.204000,1.114000
0.204000,1.164000
0.204000,1.214000
0.204000,1.264000
0.204000,1.314000
0.154000,1.364000
0.104000,1.414000
0.054000,1.414000
0.004000,1.464000
-0.046000,1.414000
-0.096000,1.414000
-0.146000,1.414000
-0.196000,1.364000
-0.246000,1.314000
-0.246000,1.264000
-0.246000,1.214000
-0.246000,1.164000
-0.246000,1.114000
-0.246000,1.064000
-0.246000,1.014000
-0.296000,0.964000
-0.346000,0.964000
-0.396000,0.964000
-0.446000,0.964000
-0.496000,0.964000
-0.546000,0.964000
-0.596000,0.964000
-0.646000,0.964000
-0.696000,0.964000
-0.746000,1.014000
-0.796000,1.014000
-0.846000,1.014000
-0.896000,1.014000
-0.946000,1.014000
-0.996000,1.014000
-1.046000,1.014000
-1.096000,1.064000
-1.146000,1.064000
-1.196000,1.064000
-1.246000,1.064000
-1.296000,1.064000
-1.346000,1.064000
-1.396000,1.064000
-1.446000,1.064000
-1.496000,1.064000
-1.546000,1.064000
-1.596000,1.064000
-1.646000,1.064000
-1.696000,1.064000
-1.746000,1.064000
-1.796000,1.064000
-1.846000,1.064000
-1.896000,1.064000
-1.946000,1.064000
-1.996000,1.064000
-2.046000,1.064000
-2.096000,1.064000
-2.146000,1.064000
-2.196000,1.064000
-2.246000,1.064000
-2.296000,1.064000
-2.346000,1.064000
-2.396000,1.064000
-2.446000,1.064000
-2.496000,1.064000
-2.546000,1.064000
-2.596000,1.064000
-2.646000,1.064000
-2.696000,1.114000
-2.746000,1.114000
-2.796000,1.114000
-2.846000,1.114000
-2.896000,1.114000
-2.946000,1.114000
-2.996000,1.114000
-3.046000,1.114000
-3.096000,1.114000
-3.146000,1.114000
-3.196000,1.164000
-3.246000,1.164000
-3.296000,1.164000
-3.346000,1.164000
-3.396000,1.164000
-3.446000,1.164000
-3.496000,1.164000
-3.546000,1.164000
-3.596000,1.164000
-3.646000,1.164000
-3.696000,1.214000
-3.746000,1.214000
-3.796000,1.214000
-3.846000,1.214000
-3.896000,1.214000
-3.946000,1.214000
-3.996000,1.214000
-4.046000,1.214000
-4.096000,1.214000
-4.146000,1.214000
-4.196000,1.214000
-4.246000,1.214000
-4.296000,1.214000
-4.346000,1.214000
-4.396000,1.214000
-4.446000,1.214000
